iter	Logloss
5750	0.3361742967
5751	0.3361437189
5752	0.3361248666
5753	0.3361104103
5754	0.3360873705
5755	0.3360774985
5756	0.3360584804
5757	0.3360562171
5758	0.336045758
5759	0.336041816
5760	0.3360237775
5761	0.3360068014
5762	0.3359984334
5763	0.3359816578
5764	0.3359691597
5765	0.33596098
5766	0.3359386162
5767	0.3359240125
5768	0.3358847153
5769	0.3358456254
5770	0.3358355949
5771	0.3358147755
5772	0.3357899649
5773	0.3357819032
5774	0.3357549174
5775	0.3357448006
5776	0.3357326501
5777	0.3357143842
5778	0.3357028712
5779	0.3356857071
5780	0.3356655125
5781	0.3356542316
5782	0.3356435055
5783	0.335624835
5784	0.3356234122
5785	0.3356168102
5786	0.3356131065
5787	0.3356070922
5788	0.3356010674
5789	0.335589204
5790	0.3355769113
5791	0.3355496654
5792	0.3355378654
5793	0.3355241211
5794	0.3355185633
5795	0.3355072686
5796	0.3355000964
5797	0.3354879176
5798	0.3354817819
5799	0.3354693787
5800	0.3354522146
5801	0.3354381621
5802	0.3354206373
5803	0.3354162496
5804	0.3354115767
5805	0.3354105429
5806	0.3353901744
5807	0.3353879251
5808	0.3353608435
5809	0.3353481179
5810	0.3353411485
5811	0.335313991
5812	0.3353030606
5813	0.3352894498
5814	0.3352835912
5815	0.3352605223
5816	0.3352431827
5817	0.3352388389
5818	0.3352373066
5819	0.3352335669
5820	0.3352178145
5821	0.335206607
5822	0.3351947346
5823	0.3351775149
5824	0.3351640547
5825	0.3351358822
5826	0.3351150171
5827	0.3351019509
5828	0.3350897423
5829	0.3350758444
5830	0.3350757066
5831	0.335033214
5832	0.3350131661
5833	0.3349913763
5834	0.3349901136
5835	0.3349758903
5836	0.3349678372
5837	0.3349580006
5838	0.3349518206
5839	0.3349516832
5840	0.3349378162
5841	0.3349260517
5842	0.3349145403
5843	0.3349047923
5844	0.3348935697
5845	0.3348785489
5846	0.3348743381
5847	0.3348614201
5848	0.3348451327
5849	0.3348201484
5850	0.3348082787
5851	0.3348009421
5852	0.3347829485
5853	0.334770609
5854	0.3347611396
5855	0.3347567488
5856	0.3347382775
5857	0.3347208605
5858	0.3347082375
5859	0.3346922876
5860	0.3346600135
5861	0.3346396046
5862	0.3346357232
5863	0.3346311314
5864	0.3346177872
5865	0.334589336
5866	0.3345749431
5867	0.3345680128
5868	0.3345556585
5869	0.3345501038
5870	0.3345450845
5871	0.3345376802
5872	0.334533249
5873	0.3344999858
5874	0.3344935996
5875	0.334484534
5876	0.334472677
5877	0.3344607505
5878	0.334459379
5879	0.3344399889
5880	0.3344177859
5881	0.3344071779
5882	0.3343899559
5883	0.3343764639
5884	0.3343723331
5885	0.334362962
5886	0.3343415625
5887	0.3343211732
5888	0.33430333
5889	0.3342898391
5890	0.3342767714
5891	0.3342603212
5892	0.3342470559
5893	0.3342446713
5894	0.3342427795
5895	0.3342349193
5896	0.3342170604
5897	0.3342089124
5898	0.3342028483
5899	0.3341873028
5900	0.3341705371
5901	0.3341417599
5902	0.3341301015
5903	0.3341162987
5904	0.334098672
5905	0.3340898199
5906	0.3340774453
5907	0.3340674627
5908	0.3340419757
5909	0.3340295919
5910	0.3340200833
5911	0.3340036947
5912	0.3339874205
5913	0.3339770813
5914	0.3339470502
5915	0.3339418103
5916	0.3339282528
5917	0.3339095769
5918	0.333905136
5919	0.3338990108
5920	0.3338812718
5921	0.3338731141
5922	0.3338628222
5923	0.3338462757
5924	0.3338393364
5925	0.3338124304
5926	0.3337929972
5927	0.3337747944
5928	0.3337633179
5929	0.333748609
5930	0.3337088531
5931	0.3336840722
5932	0.3336664187
5933	0.3336488521
5934	0.3336396172
5935	0.3336248684
5936	0.3336178665
5937	0.3335946479
5938	0.3335782311
5939	0.3335718388
5940	0.3335628483
5941	0.3335418637
5942	0.333513434
5943	0.3334888882
5944	0.3334850727
5945	0.3334768819
5946	0.3334576189
5947	0.3334401002
5948	0.3334334944
5949	0.3334290406
5950	0.333416105
5951	0.3333839404
5952	0.3333740629
5953	0.3333538119
5954	0.3333449499
5955	0.3333381338
5956	0.3333195586
5957	0.3333161002
5958	0.3333153508
5959	0.3332977256
5960	0.3332683695
5961	0.3332594068
5962	0.333240928
5963	0.3332320778
5964	0.3332162602
5965	0.3332068938
5966	0.3332006153
5967	0.3331832133
5968	0.3331561428
5969	0.3331488475
5970	0.3331249637
5971	0.3331052666
5972	0.3330993424
5973	0.3330660424
5974	0.3330536432
5975	0.333034019
5976	0.3330330972
5977	0.3330154325
5978	0.3329981124
5979	0.3329822646
5980	0.3329669938
5981	0.3329567236
5982	0.3329441756
5983	0.33293962
5984	0.332900026
5985	0.332884434
5986	0.3328552931
5987	0.3328483225
5988	0.3328478289
5989	0.33283013
5990	0.3328137707
5991	0.3328085802
5992	0.3327970866
5993	0.3327776641
5994	0.3327711942
5995	0.3327582406
5996	0.3327503886
5997	0.3327361695
5998	0.332701533
5999	0.3326825201
